age,job,education,channel,month,day_of_week,duration,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,converted,vendor,lead_id,cost_per_lead,revenue_if_converted,revenue_realized
48,unemployed,university.degree,inbound,nov,thu,60,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor D - Northbridge Mktg,126382,46.5,640,0
30,admin.,high.school,inbound,nov,thu,167,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor B - Coastal Direct,126383,34.0,640,0
50,self-employed,university.degree,inbound,nov,thu,59,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor E - Fieldstone List,126384,9.75,640,0
32,unemployed,high.school,inbound,nov,thu,73,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor C - Apex Data Group,126385,12.0,640,0
57,technician,professional.course,inbound,nov,thu,302,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor C - Apex Data Group,126386,12.0,640,0
40,management,high.school,inbound,nov,thu,541,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor E - Fieldstone List,126387,9.75,640,0
35,technician,university.degree,inbound,nov,thu,92,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor B - Coastal Direct,126388,34.0,640,0
49,admin.,basic.9y,inbound,nov,thu,85,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor F - Summit Outreach,126389,27.25,640,0
36,services,high.school,inbound,nov,thu,128,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor F - Summit Outreach,126390,27.25,640,0
30,admin.,university.degree,inbound,nov,thu,278,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor B - Coastal Direct,126391,34.0,640,0
42,management,university.degree,inbound,nov,thu,316,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor E - Fieldstone List,126392,9.75,640,0
52,admin.,university.degree,inbound,nov,thu,278,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor C - Apex Data Group,126393,12.0,640,0
30,admin.,university.degree,inbound,nov,thu,478,-0.1,93.2,-42.0,4.076,5195.8,1,Vendor B - Coastal Direct,126394,34.0,640,640
52,admin.,university.degree,inbound,nov,thu,202,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor C - Apex Data Group,126395,12.0,640,0
30,admin.,university.degree,inbound,nov,thu,171,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor B - Coastal Direct,126396,34.0,640,0
33,self-employed,university.degree,outbound,nov,thu,352,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor D - Northbridge Mktg,126397,46.5,640,0
29,services,basic.9y,inbound,nov,thu,755,-0.1,93.2,-42.0,4.076,5195.8,1,Vendor F - Summit Outreach,126398,27.25,640,640
38,entrepreneur,university.degree,inbound,nov,thu,252,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor B - Coastal Direct,126399,34.0,640,0
31,admin.,university.degree,inbound,nov,thu,114,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor D - Northbridge Mktg,126400,46.5,640,0
31,entrepreneur,university.degree,inbound,nov,thu,53,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor F - Summit Outreach,126401,27.25,640,0
47,technician,basic.6y,inbound,nov,thu,223,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor B - Coastal Direct,126402,34.0,640,0
29,technician,university.degree,inbound,nov,thu,57,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor A - Meridian Leads,126403,18.5,640,0
49,technician,university.degree,inbound,nov,thu,91,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor E - Fieldstone List,126404,9.75,640,0
32,technician,university.degree,inbound,nov,thu,26,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor C - Apex Data Group,126405,12.0,640,0
42,management,high.school,inbound,nov,thu,59,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor E - Fieldstone List,126406,9.75,640,0
32,admin.,high.school,inbound,nov,thu,90,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor C - Apex Data Group,126407,12.0,640,0
31,entrepreneur,university.degree,inbound,nov,thu,228,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor F - Summit Outreach,126408,27.25,640,0
31,blue-collar,basic.4y,inbound,nov,thu,148,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor E - Fieldstone List,126409,9.75,640,0
57,entrepreneur,high.school,inbound,nov,thu,199,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor E - Fieldstone List,126410,9.75,640,0
30,technician,university.degree,inbound,nov,thu,1031,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor D - Northbridge Mktg,126411,46.5,640,0
44,admin.,university.degree,inbound,nov,thu,147,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor F - Summit Outreach,126412,27.25,640,0
38,technician,university.degree,inbound,nov,thu,82,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor F - Summit Outreach,126413,27.25,640,0
46,admin.,university.degree,inbound,nov,thu,60,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor A - Meridian Leads,126414,18.5,640,0
38,technician,university.degree,inbound,nov,thu,204,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor F - Summit Outreach,126415,27.25,640,0
31,blue-collar,professional.course,inbound,nov,thu,230,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor E - Fieldstone List,126416,9.75,640,0
29,self-employed,university.degree,inbound,nov,thu,173,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor E - Fieldstone List,126417,9.75,640,0
38,admin.,high.school,inbound,nov,thu,309,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor D - Northbridge Mktg,126418,46.5,640,0
36,management,high.school,inbound,nov,thu,74,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor B - Coastal Direct,126419,34.0,640,0
34,blue-collar,basic.9y,inbound,nov,thu,500,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor E - Fieldstone List,126420,9.75,640,0
33,blue-collar,basic.9y,inbound,nov,thu,70,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor A - Meridian Leads,126421,18.5,640,0
32,admin.,university.degree,inbound,nov,thu,18,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor C - Apex Data Group,126422,12.0,640,0
37,technician,university.degree,inbound,nov,thu,174,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor D - Northbridge Mktg,126423,46.5,640,0
31,entrepreneur,high.school,inbound,nov,thu,189,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor F - Summit Outreach,126424,27.25,640,0
50,admin.,university.degree,inbound,nov,thu,222,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor A - Meridian Leads,126425,18.5,640,0
50,management,high.school,inbound,nov,thu,520,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor C - Apex Data Group,126426,12.0,640,0
31,entrepreneur,high.school,inbound,nov,thu,290,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor F - Summit Outreach,126427,27.25,640,0
33,blue-collar,basic.9y,inbound,nov,thu,220,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor A - Meridian Leads,126428,18.5,640,0
44,admin.,university.degree,inbound,nov,thu,22,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor F - Summit Outreach,126429,27.25,640,0
45,technician,professional.course,outbound,nov,thu,35,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor E - Fieldstone List,126430,9.75,640,0
31,blue-collar,basic.9y,inbound,nov,thu,157,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor E - Fieldstone List,126431,9.75,640,0
31,admin.,university.degree,inbound,nov,thu,365,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor D - Northbridge Mktg,126432,46.5,640,0
32,technician,professional.course,outbound,nov,thu,106,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor B - Coastal Direct,126433,34.0,640,0
31,admin.,university.degree,inbound,nov,thu,244,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor D - Northbridge Mktg,126434,46.5,640,0
53,technician,high.school,inbound,nov,thu,290,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor B - Coastal Direct,126435,34.0,640,0
31,management,high.school,inbound,nov,thu,48,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor D - Northbridge Mktg,126436,46.5,640,0
36,management,university.degree,inbound,nov,thu,302,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor B - Coastal Direct,126437,34.0,640,0
32,admin.,university.degree,inbound,nov,thu,151,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor C - Apex Data Group,126438,12.0,640,0
31,technician,university.degree,inbound,nov,thu,88,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor D - Northbridge Mktg,126439,46.5,640,0
38,admin.,university.degree,inbound,nov,thu,95,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor D - Northbridge Mktg,126440,46.5,640,0
56,blue-collar,basic.9y,inbound,nov,thu,994,-0.1,93.2,-42.0,4.076,5195.8,1,Vendor D - Northbridge Mktg,126441,46.5,640,640
43,technician,university.degree,inbound,nov,thu,113,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor B - Coastal Direct,126442,34.0,640,0
36,management,high.school,inbound,nov,thu,371,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor B - Coastal Direct,126443,34.0,640,0
36,technician,professional.course,inbound,nov,thu,70,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor F - Summit Outreach,126444,27.25,640,0
46,management,unknown,inbound,nov,thu,1503,-0.1,93.2,-42.0,4.076,5195.8,1,Vendor D - Northbridge Mktg,126445,46.5,640,640
58,technician,basic.9y,inbound,nov,thu,178,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor A - Meridian Leads,126446,18.5,640,0
34,technician,professional.course,inbound,nov,thu,96,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor D - Northbridge Mktg,126447,46.5,640,0
46,admin.,high.school,inbound,nov,thu,308,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor A - Meridian Leads,126448,18.5,640,0
34,management,university.degree,outbound,nov,thu,29,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor A - Meridian Leads,126449,18.5,640,0
45,blue-collar,basic.9y,inbound,nov,thu,73,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor C - Apex Data Group,126450,12.0,640,0
46,entrepreneur,high.school,inbound,nov,thu,88,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor F - Summit Outreach,126451,27.25,640,0
38,self-employed,professional.course,inbound,nov,thu,86,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor A - Meridian Leads,126452,18.5,640,0
38,management,professional.course,inbound,nov,thu,94,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor F - Summit Outreach,126453,27.25,640,0
30,admin.,basic.9y,outbound,nov,thu,26,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor F - Summit Outreach,126454,27.25,640,0
30,technician,professional.course,inbound,nov,thu,78,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor D - Northbridge Mktg,126455,46.5,640,0
38,management,university.degree,inbound,nov,thu,186,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor F - Summit Outreach,126456,27.25,640,0
58,technician,professional.course,inbound,nov,thu,321,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor A - Meridian Leads,126457,18.5,640,0
30,admin.,basic.9y,inbound,nov,thu,220,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor B - Coastal Direct,126458,34.0,640,0
33,admin.,university.degree,inbound,nov,thu,77,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor A - Meridian Leads,126459,18.5,640,0
53,technician,professional.course,inbound,nov,thu,81,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor B - Coastal Direct,126460,34.0,640,0
39,unemployed,high.school,inbound,nov,thu,19,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor C - Apex Data Group,126461,12.0,640,0
38,management,university.degree,inbound,nov,thu,83,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor F - Summit Outreach,126462,27.25,640,0
32,admin.,university.degree,inbound,nov,thu,40,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor C - Apex Data Group,126463,12.0,640,0
34,services,high.school,inbound,nov,thu,640,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor C - Apex Data Group,126464,12.0,640,0
42,admin.,university.degree,inbound,nov,thu,871,-0.1,93.2,-42.0,4.076,5195.8,1,Vendor D - Northbridge Mktg,126465,46.5,640,640
35,student,basic.9y,inbound,nov,thu,371,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor C - Apex Data Group,126466,12.0,640,0
30,self-employed,university.degree,inbound,nov,thu,151,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor B - Coastal Direct,126467,34.0,640,0
30,self-employed,university.degree,inbound,nov,thu,88,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor B - Coastal Direct,126468,34.0,640,0
32,entrepreneur,university.degree,inbound,nov,thu,73,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor A - Meridian Leads,126469,18.5,640,0
47,technician,professional.course,inbound,nov,thu,329,-0.1,93.2,-42.0,4.076,5195.8,1,Vendor B - Coastal Direct,126470,34.0,640,640
48,admin.,university.degree,inbound,nov,thu,111,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor F - Summit Outreach,126471,27.25,640,0
33,admin.,university.degree,inbound,nov,thu,757,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor A - Meridian Leads,126472,18.5,640,0
31,services,high.school,inbound,nov,thu,62,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor E - Fieldstone List,126473,9.75,640,0
31,technician,high.school,inbound,nov,thu,149,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor D - Northbridge Mktg,126474,46.5,640,0
36,blue-collar,basic.9y,inbound,nov,thu,164,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor D - Northbridge Mktg,126475,46.5,640,0
56,housemaid,high.school,inbound,nov,thu,67,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor A - Meridian Leads,126476,18.5,640,0
31,technician,high.school,inbound,nov,thu,232,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor D - Northbridge Mktg,126477,46.5,640,0
30,self-employed,university.degree,inbound,nov,thu,385,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor B - Coastal Direct,126478,34.0,640,0
48,admin.,university.degree,inbound,nov,thu,301,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor F - Summit Outreach,126479,27.25,640,0
34,entrepreneur,university.degree,inbound,nov,thu,69,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor A - Meridian Leads,126480,18.5,640,0
34,technician,university.degree,inbound,nov,thu,183,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor D - Northbridge Mktg,126481,46.5,640,0
59,retired,professional.course,inbound,nov,thu,80,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor A - Meridian Leads,126482,18.5,640,0
59,retired,professional.course,inbound,nov,thu,117,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor A - Meridian Leads,126483,18.5,640,0
38,blue-collar,basic.9y,inbound,nov,thu,89,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor C - Apex Data Group,126484,12.0,640,0
33,admin.,university.degree,inbound,nov,thu,49,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor A - Meridian Leads,126485,18.5,640,0
38,self-employed,professional.course,inbound,nov,thu,24,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor A - Meridian Leads,126486,18.5,640,0
56,technician,university.degree,inbound,nov,thu,162,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor B - Coastal Direct,126487,34.0,640,0
34,management,university.degree,inbound,nov,thu,1256,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor B - Coastal Direct,126488,34.0,640,0
34,management,university.degree,inbound,nov,thu,244,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor B - Coastal Direct,126489,34.0,640,0
38,management,university.degree,inbound,nov,thu,82,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor F - Summit Outreach,126490,27.25,640,0
44,self-employed,university.degree,outbound,nov,thu,39,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor C - Apex Data Group,126491,12.0,640,0
46,entrepreneur,unknown,inbound,nov,thu,23,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor F - Summit Outreach,126492,27.25,640,0
33,management,university.degree,inbound,nov,thu,133,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor E - Fieldstone List,126493,9.75,640,0
55,entrepreneur,professional.course,inbound,nov,thu,45,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor C - Apex Data Group,126494,12.0,640,0
51,entrepreneur,university.degree,inbound,nov,thu,139,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor B - Coastal Direct,126495,34.0,640,0
34,management,university.degree,inbound,nov,thu,116,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor B - Coastal Direct,126496,34.0,640,0
35,services,high.school,inbound,nov,thu,410,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor D - Northbridge Mktg,126497,46.5,640,0
30,entrepreneur,university.degree,inbound,nov,thu,45,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor F - Summit Outreach,126498,27.25,640,0
32,entrepreneur,university.degree,outbound,nov,thu,125,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor B - Coastal Direct,126499,34.0,640,0
34,services,basic.4y,inbound,nov,thu,80,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor C - Apex Data Group,126500,12.0,640,0
30,blue-collar,basic.9y,inbound,nov,thu,93,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor A - Meridian Leads,126501,18.5,640,0
46,blue-collar,basic.4y,inbound,nov,thu,145,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor B - Coastal Direct,126502,34.0,640,0
31,admin.,university.degree,inbound,nov,thu,86,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor D - Northbridge Mktg,126503,46.5,640,0
40,technician,professional.course,inbound,nov,thu,180,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor B - Coastal Direct,126504,34.0,640,0
36,blue-collar,basic.4y,inbound,nov,thu,775,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor D - Northbridge Mktg,126505,46.5,640,0
31,management,university.degree,outbound,nov,thu,207,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor C - Apex Data Group,126506,12.0,640,0
37,management,university.degree,inbound,nov,thu,89,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor F - Summit Outreach,126507,27.25,640,0
36,management,university.degree,inbound,nov,thu,283,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor B - Coastal Direct,126508,34.0,640,0
35,self-employed,university.degree,inbound,nov,thu,221,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor E - Fieldstone List,126509,9.75,640,0
44,blue-collar,basic.4y,inbound,nov,thu,107,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor C - Apex Data Group,126510,12.0,640,0
30,entrepreneur,university.degree,inbound,nov,thu,531,-0.1,93.2,-42.0,4.076,5195.8,1,Vendor F - Summit Outreach,126511,27.25,640,640
36,admin.,high.school,inbound,nov,thu,59,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor D - Northbridge Mktg,126512,46.5,640,0
30,admin.,university.degree,inbound,nov,thu,85,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor B - Coastal Direct,126513,34.0,640,0
52,blue-collar,basic.4y,inbound,nov,thu,200,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor F - Summit Outreach,126514,27.25,640,0
35,blue-collar,basic.9y,inbound,nov,thu,543,-0.1,93.2,-42.0,4.076,5195.8,1,Vendor A - Meridian Leads,126515,18.5,640,640
31,admin.,university.degree,outbound,nov,thu,90,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor D - Northbridge Mktg,126516,46.5,640,0
53,management,high.school,inbound,nov,thu,227,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor C - Apex Data Group,126517,12.0,640,0
40,admin.,high.school,outbound,nov,thu,119,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor C - Apex Data Group,126518,12.0,640,0
45,services,high.school,inbound,nov,thu,71,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor E - Fieldstone List,126519,9.75,640,0
46,management,university.degree,inbound,nov,thu,292,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor D - Northbridge Mktg,126520,46.5,640,0
38,management,university.degree,inbound,nov,thu,69,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor F - Summit Outreach,126521,27.25,640,0
41,blue-collar,basic.9y,inbound,nov,thu,120,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor D - Northbridge Mktg,126522,46.5,640,0
30,admin.,university.degree,inbound,nov,thu,857,-0.1,93.2,-42.0,4.076,5195.8,1,Vendor B - Coastal Direct,126523,34.0,640,640
50,admin.,university.degree,inbound,nov,thu,160,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor A - Meridian Leads,126524,18.5,640,0
43,blue-collar,basic.9y,inbound,nov,thu,340,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor F - Summit Outreach,126525,27.25,640,0
43,blue-collar,basic.9y,inbound,nov,thu,352,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor F - Summit Outreach,126526,27.25,640,0
31,services,high.school,inbound,nov,thu,475,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor E - Fieldstone List,126527,9.75,640,0
32,blue-collar,basic.6y,inbound,nov,thu,322,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor A - Meridian Leads,126528,18.5,640,0
33,unemployed,university.degree,inbound,nov,thu,153,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor D - Northbridge Mktg,126529,46.5,640,0
55,retired,basic.9y,inbound,nov,thu,178,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor B - Coastal Direct,126530,34.0,640,0
39,management,university.degree,inbound,nov,thu,73,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor A - Meridian Leads,126531,18.5,640,0
39,blue-collar,basic.9y,outbound,nov,thu,281,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor B - Coastal Direct,126532,34.0,640,0
30,services,high.school,inbound,nov,thu,80,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor A - Meridian Leads,126533,18.5,640,0
36,blue-collar,basic.9y,outbound,nov,thu,96,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor B - Coastal Direct,126534,34.0,640,0
29,entrepreneur,university.degree,inbound,nov,thu,62,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor E - Fieldstone List,126535,9.75,640,0
39,admin.,university.degree,inbound,nov,thu,240,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor B - Coastal Direct,126536,34.0,640,0
29,services,high.school,inbound,nov,thu,129,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor F - Summit Outreach,126537,27.25,640,0
44,admin.,professional.course,inbound,nov,thu,931,-0.1,93.2,-42.0,4.076,5195.8,1,Vendor F - Summit Outreach,126538,27.25,640,640
30,management,university.degree,inbound,nov,thu,197,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor F - Summit Outreach,126539,27.25,640,0
43,entrepreneur,high.school,inbound,nov,thu,274,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor D - Northbridge Mktg,126540,46.5,640,0
39,entrepreneur,high.school,inbound,nov,thu,150,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor B - Coastal Direct,126541,34.0,640,0
41,services,unknown,inbound,nov,thu,597,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor F - Summit Outreach,126542,27.25,640,0
33,blue-collar,basic.9y,inbound,nov,thu,200,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor A - Meridian Leads,126543,18.5,640,0
39,technician,university.degree,inbound,nov,thu,42,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor D - Northbridge Mktg,126544,46.5,640,0
29,self-employed,university.degree,inbound,nov,thu,88,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor E - Fieldstone List,126545,9.75,640,0
32,entrepreneur,high.school,inbound,nov,thu,356,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor A - Meridian Leads,126546,18.5,640,0
35,blue-collar,basic.6y,inbound,nov,thu,150,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor A - Meridian Leads,126547,18.5,640,0
33,blue-collar,basic.9y,inbound,nov,thu,593,-0.1,93.2,-42.0,4.076,5195.8,1,Vendor A - Meridian Leads,126548,18.5,640,640
58,blue-collar,basic.9y,inbound,nov,thu,308,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor F - Summit Outreach,126549,27.25,640,0
41,services,university.degree,inbound,nov,thu,283,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor F - Summit Outreach,126550,27.25,640,0
50,unemployed,basic.9y,inbound,nov,thu,139,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor B - Coastal Direct,126551,34.0,640,0
43,unemployed,university.degree,inbound,nov,thu,69,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor C - Apex Data Group,126552,12.0,640,0
40,blue-collar,basic.6y,inbound,nov,thu,142,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor C - Apex Data Group,126553,12.0,640,0
49,technician,university.degree,outbound,nov,thu,30,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor F - Summit Outreach,126554,27.25,640,0
30,blue-collar,basic.9y,inbound,nov,thu,71,-0.1,93.2,-42.0,4.076,5195.8,0,Vendor A - Meridian Leads,126555,18.5,640,0
